"TIME","GEO","AGE","Value","Flag and Footnotes"
"1988","France","Less than 15 years",":",""
"1988","France","From 15 to 19 years",":",""
"1988","Croatia","Total","42,864",""
"1988","Croatia","Less than 15 years",":",""
"1988","Croatia","From 15 to 19 years",":",""
"1988","Italy","Total","178,425",""
"1988","Italy","Less than 15 years",":",""
"1988","Italy","From 15 to 19 years","12,857",""
"1988","Latvia","Total",":",""
"1988","Latvia","Less than 15 years",":",""
"1988","Latvia","From 15 to 19 years",":",""
"1988","Lithuania","Total","34,845",""
"1988","Lithuania","Less than 15 years",":",""
"1988","Lithuania","From 15 to 19 years",":",""
"1988","Hungary","Total","87,106",""
"1988","Hungary","Less than 15 years",":",""
"1988","Hungary","From 15 to 19 years",":",""
"1988","Netherlands","Total","18,014",""
"1988","Netherlands","Less than 15 years",":",""
"1988","Netherlands","From 15 to 19 years",":",""
"1988","Austria","Total","15,082",""
"1988","Austria","Less than 15 years",":",""
"1988","Austria","From 15 to 19 years",":",""
"1988","Poland","Total","108,367",""
"1988","Poland","Less than 15 years",":",""
"1988","Poland","From 15 to 19 years",":",""
"1988","Portugal","Total",":",""
"1988","Portugal","Less than 15 years",":",""
"1988","Portugal","From 15 to 19 years",":",""
"1988","Romania","Total","185,416",""
"1988","Romania","Less than 15 years",":",""
"1988","Romania","From 15 to 19 years",":",""
"1988","Slovenia","Total","16,531",""
"1988","Slovenia","Less than 15 years",":",""
"1988","Slovenia","From 15 to 19 years",":",""
"1988","Slovakia","Total","59,352",""
"1988","Slovakia","Less than 15 years",":",""
"1988","Slovakia","From 15 to 19 years",":",""
"1988","Finland","Total","12,133",""
"1988","Finland","Less than 15 years",":",""
"1988","Finland","From 15 to 19 years","2,991",""
"1988","Sweden","Total","37,585",""
"1988","Sweden","Less than 15 years","216",""
"1988","Sweden","From 15 to 19 years","6,448",""
"1988","United Kingdom","Total","193,926",""
"1988","United Kingdom","Less than 15 years",":",""
"1988","United Kingdom","From 15 to 19 years",":",""
"1988","Iceland","Total","673",""
"1988","Iceland","Less than 15 years",":",""
"1988","Iceland","From 15 to 19 years","143",""
"1988","Norway","Total","15,852",""
"1988","Norway","Less than 15 years",":",""
"1988","Norway","From 15 to 19 years",":",""
"1988","Switzerland","Total",":",""
"1988","Switzerland","Less than 15 years",":",""
"1988","Switzerland","From 15 to 19 years",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Total","30,885",""
"1988","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1988","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1988","Serbia","Total",":",""
"1988","Serbia","Less than 15 years",":",""
"1988","Serbia","From 15 to 19 years",":",""
"1988","Albania","Total","24,053",""
"1988","Albania","Less than 15 years",":",""
"1988","Albania","From 15 to 19 years",":",""
"1988","Armenia","Total",":",""
"1988","Armenia","Less than 15 years",":",""
"1988","Armenia","From 15 to 19 years",":",""
"1988","Azerbaijan","Total",":",""
"1988","Azerbaijan","Less than 15 years",":",""
"1988","Azerbaijan","From 15 to 19 years",":",""
"1989","Belgium","Total",":",""
"1989","Belgium","Less than 15 years",":",""
"1989","Belgium","From 15 to 19 years",":",""
"1989","Bulgaria","Total","132,021",""
"1989","Bulgaria","Less than 15 years",":",""
"1989","Bulgaria","From 15 to 19 years",":",""
"1989","Czech Republic","Total","111,683",""
"1989","Czech Republic","Less than 15 years",":",""
"1989","Czech Republic","From 15 to 19 years",":",""
"1989","Denmark","Total","21,456",""
"1989","Denmark","Less than 15 years",":",""
"1989","Denmark","From 15 to 19 years",":",""
"1989","Germany (until 1990 former territory of the FRG)","Total","149,196",""
"1989","Germany (until 1990 former territory of the FRG)","Less than 15 years",":",""
"1989","Germany (until 1990 former territory of the FRG)","From 15 to 19 years",":",""
"1989","Estonia","Total","28,216",""
"1989","Estonia","Less than 15 years",":",""
"1989","Estonia","From 15 to 19 years",":",""
"1989","Greece","Total","7,388",""
"1989","Greece","Less than 15 years",":",""
"1989","Greece","From 15 to 19 years",":",""
"1989","Spain","Total","30,552",""
"1989","Spain","Less than 15 years",":",""
"1989","Spain","From 15 to 19 years",":",""
"1989","France","Total",":",""
"1989","France","Less than 15 years",":",""
"1989","France","From 15 to 19 years",":",""
"1989","Croatia","Total","43,233",""
"1989","Croatia","Less than 15 years",":",""
"1989","Croatia","From 15 to 19 years",":",""
"1989","Italy","Total","171,351",""
"1989","Italy","Less than 15 years",":",""
"1989","Italy","From 15 to 19 years","12,527",""
"1989","Latvia","Total",":",""
"1989","Latvia","Less than 15 years",":",""
"1989","Latvia","From 15 to 19 years",":",""
"1989","Lithuania","Total","50,117",""
"1989","Lithuania","Less than 15 years",":",""
"1989","Lithuania","From 15 to 19 years",":",""
"1989","Hungary","Total","90,508",""
"1989","Hungary","Less than 15 years",":",""
"1989","Hungary","From 15 to 19 years",":",""
"1989","Netherlands","Total","17,996",""
"1989","Netherlands","Less than 15 years",":",""
"1989","Netherlands","From 15 to 19 years",":",""
"1989","Austria","Total",":",""
"1989","Austria","Less than 15 years",":",""
"1989","Austria","From 15 to 19 years",":",""
"1989","Poland","Total","82,137",""
"1989","Poland","Less than 15 years",":",""
"1989","Poland","From 15 to 19 years",":",""
"1989","Portugal","Total",":",""
"1989","Portugal","Less than 15 years",":",""
"1989","Portugal","From 15 to 19 years",":",""
"1989","Romania","Total","193,084",""
"1989","Romania","Less than 15 years",":",""
"1989","Romania","From 15 to 19 years",":",""
"1989","Slovenia","Total","15,881",""
"1989","Slovenia","Less than 15 years",":",""
"1989","Slovenia","From 15 to 19 years",":",""
"1989","Slovakia","Total","56,307",""
"1989","Slovakia","Less than 15 years",":",""
"1989","Slovakia","From 15 to 19 years",":",""
"1989","Finland","Total","12,658",""
"1989","Finland","Less than 15 years",":",""
"1989","Finland","From 15 to 19 years","2,170",""
"1989","Sweden","Total","37,920",""
"1989","Sweden","Less than 15 years","201",""
"1989","Sweden","From 15 to 19 years","6,650",""
"1989","United Kingdom","Total","194,183",""
"1989","United Kingdom","Less than 15 years",":",""
"1989","United Kingdom","From 15 to 19 years",":",""
"1989","Iceland","Total","670",""
"1989","Iceland","Less than 15 years",":",""
"1989","Iceland","From 15 to 19 years","129",""
"1989","Norway","Total","16,208",""
"1989","Norway","Less than 15 years",":",""
"1989","Norway","From 15 to 19 years",":",""
"1989","Switzerland","Total",":",""
"1989","Switzerland","Less than 15 years",":",""
"1989","Switzerland","From 15 to 19 years",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Total","30,442",""
"1989","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1989","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1989","Serbia","Total",":",""
"1989","Serbia","Less than 15 years",":",""
"1989","Serbia","From 15 to 19 years",":",""
"1989","Albania","Total","23,352",""
"1989","Albania","Less than 15 years",":",""
"1989","Albania","From 15 to 19 years",":",""
"1989","Armenia","Total",":",""
"1989","Armenia","Less than 15 years",":",""
"1989","Armenia","From 15 to 19 years",":",""
"1989","Azerbaijan","Total",":",""
"1989","Azerbaijan","Less than 15 years",":",""
"1989","Azerbaijan","From 15 to 19 years",":",""
"1990","Belgium","Total",":",""
"1990","Belgium","Less than 15 years",":",""
"1990","Belgium","From 15 to 19 years",":",""
"1990","Bulgaria","Total","144,644",""
"1990","Bulgaria","Less than 15 years",":",""
"1990","Bulgaria","From 15 to 19 years",":",""
"1990","Czech Republic","Total","111,268",""
"1990","Czech Republic","Less than 15 years",":",""
"1990","Czech Republic","From 15 to 19 years",":",""
"1990","Denmark","Total","20,589",""
"1990","Denmark","Less than 15 years",":",""
"1990","Denmark","From 15 to 19 years",":",""
"1990","Germany (until 1990 former territory of the FRG)","Total","145,267",""
"1990","Germany (until 1990 former territory of the FRG)","Less than 15 years",":",""
"1990","Germany (until 1990 former territory of the FRG)","From 15 to 19 years",":",""
"1990","Estonia","Total","29,410",""
"1990","Estonia","Less than 15 years",":",""
"1990","Estonia","From 15 to 19 years",":",""
"1990","Greece","Total","10,145",""
"1990","Greece","Less than 15 years",":",""
"1990","Greece","From 15 to 19 years",":",""
"1990","Spain","Total","37,231",""
"1990","Spain","Less than 15 years",":",""
"1990","Spain","From 15 to 19 years","4,920",""
"1990","France","Total","205,940",""
"1990","France","Less than 15 years",":",""
"1990","France","From 15 to 19 years","24,330",""
"1990","Croatia","Total","38,644",""
"1990","Croatia","Less than 15 years",":",""
"1990","Croatia","From 15 to 19 years",":",""
"1990","Italy","Total","166,046",""
"1990","Italy","Less than 15 years",":",""
"1990","Italy","From 15 to 19 years","12,005",""
"1990","Latvia","Total",":",""
"1990","Latvia","Less than 15 years",":",""
"1990","Latvia","From 15 to 19 years",":",""
"1990","Lithuania","Total","48,745",""
"1990","Lithuania","Less than 15 years",":",""
"1990","Lithuania","From 15 to 19 years",":",""
"1990","Hungary","Total","90,394",""
"1990","Hungary","Less than 15 years",":",""
"1990","Hungary","From 15 to 19 years",":",""
"1990","Netherlands","Total","18,384",""
"1990","Netherlands","Less than 15 years",":",""
"1990","Netherlands","From 15 to 19 years",":",""
"1990","Austria","Total",":",""
"1990","Austria","Less than 15 years",":",""
"1990","Austria","From 15 to 19 years",":",""
"1990","Poland","Total","59,417",""
"1990","Poland","Less than 15 years",":",""
"1990","Poland","From 15 to 19 years",":",""
"1990","Portugal","Total",":",""
"1990","Portugal","Less than 15 years",":",""
"1990","Portugal","From 15 to 19 years",":",""
"1990","Romania","Total","992,265",""
"1990","Romania","Less than 15 years",":",""
"1990","Romania","From 15 to 19 years",":",""
"1990","Slovenia","Total","14,731",""
"1990","Slovenia","Less than 15 years",":",""
"1990","Slovenia","From 15 to 19 years",":",""
"1990","Slovakia","Total","56,176",""
"1990","Slovakia","Less than 15 years",":",""
"1990","Slovakia","From 15 to 19 years",":",""
"1990","Finland","Total","12,232",""
"1990","Finland","Less than 15 years","21",""
"1990","Finland","From 15 to 19 years","1,989",""
"1990","Sweden","Total","37,489",""
"1990","Sweden","Less than 15 years","204",""
"1990","Sweden","From 15 to 19 years","6,587",""
"1990","United Kingdom","Total","197,131",""
"1990","United Kingdom","Less than 15 years",":",""
"1990","United Kingdom","From 15 to 19 years",":",""
"1990","Iceland","Total","714",""
"1990","Iceland","Less than 15 years",":",""
"1990","Iceland","From 15 to 19 years","163",""
"1990","Norway","Total","15,551",""
"1990","Norway","Less than 15 years",":",""
"1990","Norway","From 15 to 19 years",":",""
"1990","Switzerland","Total",":",""
"1990","Switzerland","Less than 15 years",":",""
"1990","Switzerland","From 15 to 19 years",":",""
"1990","Former Yugoslav Republic of Macedonia, the","Total","21,994",""
"1990","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1990","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1990","Serbia","Total",":",""
"1990","Serbia","Less than 15 years",":",""
"1990","Serbia","From 15 to 19 years",":",""
"1990","Albania","Total","26,112",""
"1990","Albania","Less than 15 years",":",""
"1990","Albania","From 15 to 19 years",":",""
"1990","Armenia","Total",":",""
"1990","Armenia","Less than 15 years",":",""
"1990","Armenia","From 15 to 19 years",":",""
"1990","Azerbaijan","Total",":",""
"1990","Azerbaijan","Less than 15 years",":",""
"1990","Azerbaijan","From 15 to 19 years",":",""
"1991","Belgium","Total",":",""
"1991","Belgium","Less than 15 years",":",""
"1991","Belgium","From 15 to 19 years",":",""
"1991","Bulgaria","Total","138,405",""
"1991","Bulgaria","Less than 15 years",":",""
"1991","Bulgaria","From 15 to 19 years",":",""
"1991","Czech Republic","Total","106,042",""
"1991","Czech Republic","Less than 15 years",":",""
"1991","Czech Republic","From 15 to 19 years",":",""
"1991","Denmark","Total","19,729",""
"1991","Denmark","Less than 15 years",":",""
"1991","Denmark","From 15 to 19 years",":",""
"1991","Germany (until 1990 former territory of the FRG)","Total","124,377",""
"1991","Germany (until 1990 former territory of the FRG)","Less than 15 years",":",""
"1991","Germany (until 1990 former territory of the FRG)","From 15 to 19 years",":",""
"1991","Estonia","Total","29,406",""
"1991","Estonia","Less than 15 years",":",""
"1991","Estonia","From 15 to 19 years",":",""
"1991","Greece","Total","11,109",""
"1991","Greece","Less than 15 years","7",""
"1991","Greece","From 15 to 19 years","505",""
"1991","Spain","Total","41,910",""
"1991","Spain","Less than 15 years",":",""
"1991","Spain","From 15 to 19 years","5,372",""
"1991","France","Total","209,093",""
"1991","France","Less than 15 years",":",""
"1991","France","From 15 to 19 years","25,283",""
"1991","Croatia","Total","33,351",""
"1991","Croatia","Less than 15 years",":",""
"1991","Croatia","From 15 to 19 years",":",""
"1991","Italy","Total","159,399",""
"1991","Italy","Less than 15 years","115",""
"1991","Italy","From 15 to 19 years","11,447",""
"1991","Latvia","Total","38,837",""
"1991","Latvia","Less than 15 years",":",""
"1991","Latvia","From 15 to 19 years",":",""
"1991","Lithuania","Total","40,765",""
"1991","Lithuania","Less than 15 years",":",""
"1991","Lithuania","From 15 to 19 years",":",""
"1991","Hungary","Total","89,931",""
"1991","Hungary","Less than 15 years",":",""
"1991","Hungary","From 15 to 19 years",":",""
"1991","Netherlands","Total","19,568",""
"1991","Netherlands","Less than 15 years",":",""
"1991","Netherlands","From 15 to 19 years",":",""
"1991","Austria","Total",":",""
"1991","Austria","Less than 15 years",":",""
"1991","Austria","From 15 to 19 years",":",""
"1991","Poland","Total","30,878",""
"1991","Poland","Less than 15 years",":",""
"1991","Poland","From 15 to 19 years",":",""
"1991","Portugal","Total",":",""
"1991","Portugal","Less than 15 years",":",""
"1991","Portugal","From 15 to 19 years",":",""
"1991","Romania","Total","866,934",""
"1991","Romania","Less than 15 years",":",""
"1991","Romania","From 15 to 19 years",":",""
"1991","Slovenia","Total","14,027",""
"1991","Slovenia","Less than 15 years",":",""
"1991","Slovenia","From 15 to 19 years",":",""
"1991","Slovakia","Total","53,141",""
"1991","Slovakia","Less than 15 years",":",""
"1991","Slovakia","From 15 to 19 years",":",""
"1991","Finland","Total","11,747",""
"1991","Finland","Less than 15 years","20",""
"1991","Finland","From 15 to 19 years","1,740",""
"1991","Sweden","Total","35,788",""
"1991","Sweden","Less than 15 years","158",""
"1991","Sweden","From 15 to 19 years","5,994",""
"1991","United Kingdom","Total","190,590",""
"1991","United Kingdom","Less than 15 years",":",""
"1991","United Kingdom","From 15 to 19 years",":",""
"1991","Iceland","Total","658",""
"1991","Iceland","Less than 15 years","2",""
"1991","Iceland","From 15 to 19 years","132",""
"1991","Norway","Total","15,528",""
"1991","Norway","Less than 15 years","34",""
"1991","Norway","From 15 to 19 years","2,816",""
"1991","Switzerland","Total",":",""
"1991","Switzerland","Less than 15 years",":",""
"1991","Switzerland","From 15 to 19 years",":",""
"1991","Former Yugoslav Republic of Macedonia, the","Total","23,166",""
"1991","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1991","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1991","Serbia","Total",":",""
"1991","Serbia","Less than 15 years",":",""
"1991","Serbia","From 15 to 19 years",":",""
"1991","Albania","Total","30,408",""
"1991","Albania","Less than 15 years",":",""
"1991","Albania","From 15 to 19 years",":",""
"1991","Armenia","Total",":",""
"1991","Armenia","Less than 15 years",":",""
"1991","Armenia","From 15 to 19 years",":",""
"1991","Azerbaijan","Total",":",""
"1991","Azerbaijan","Less than 15 years",":",""
"1991","Azerbaijan","From 15 to 19 years",":",""
"1992","Belgium","Total","10,332",""
"1992","Belgium","Less than 15 years",":",""
"1992","Belgium","From 15 to 19 years",":",""
"1992","Bulgaria","Total","132,087",""
"1992","Bulgaria","Less than 15 years",":",""
"1992","Bulgaria","From 15 to 19 years",":",""
"1992","Czech Republic","Total","94,180",""
"1992","Czech Republic","Less than 15 years",":",""
"1992","Czech Republic","From 15 to 19 years",":",""
"1992","Denmark","Total","18,833",""
"1992","Denmark","Less than 15 years","55",""
"1992","Denmark","From 15 to 19 years","2,715",""
"1992","Germany (until 1990 former territory of the FRG)","Total","118,611",""
"1992","Germany (until 1990 former territory of the FRG)","Less than 15 years","218",""
"1992","Germany (until 1990 former territory of the FRG)","From 15 to 19 years","3,234",""
"1992","Estonia","Total","28,403",""
"1992","Estonia","Less than 15 years",":",""
"1992","Estonia","From 15 to 19 years",":",""
"1992","Greece","Total","11,977",""
"1992","Greece","Less than 15 years","5",""
"1992","Greece","From 15 to 19 years","540",""
"1992","Spain","Total","44,962",""
"1992","Spain","Less than 15 years",":",""
"1992","Spain","From 15 to 19 years","6,131",""
"1992","France","Total","201,735",""
"1992","France","Less than 15 years",":",""
"1992","France","From 15 to 19 years","23,988",""
"1992","Croatia","Total","26,223",""
"1992","Croatia","Less than 15 years",":",""
"1992","Croatia","From 15 to 19 years",":",""
"1992","Italy","Total","152,424",""
"1992","Italy","Less than 15 years",":",""
"1992","Italy","From 15 to 19 years","11,638",""
"1992","Latvia","Total","34,325",""
"1992","Latvia","Less than 15 years",":",""
"1992","Latvia","From 15 to 19 years",":",""
"1992","Lithuania","Total","40,952",""
"1992","Lithuania","Less than 15 years",":",""
"1992","Lithuania","From 15 to 19 years",":",""
"1992","Hungary","Total","87,065",""
"1992","Hungary","Less than 15 years",":",""
"1992","Hungary","From 15 to 19 years",":",""
"1992","Netherlands","Total","19,422",""
"1992","Netherlands","Less than 15 years",":",""
"1992","Netherlands","From 15 to 19 years",":",""
"1992","Austria","Total",":",""
"1992","Austria","Less than 15 years",":",""
"1992","Austria","From 15 to 19 years",":",""
"1992","Poland","Total","11,640",""
"1992","Poland","Less than 15 years",":",""
"1992","Poland","From 15 to 19 years",":",""
"1992","Portugal","Total",":",""
"1992","Portugal","Less than 15 years",":",""
"1992","Portugal","From 15 to 19 years",":",""
"1992","Romania","Total","691,863",""
"1992","Romania","Less than 15 years",":",""
"1992","Romania","From 15 to 19 years",":",""
"1992","Slovenia","Total","13,258",""
"1992","Slovenia","Less than 15 years",":",""
"1992","Slovenia","From 15 to 19 years",":",""
"1992","Slovakia","Total","49,530",""
"1992","Slovakia","Less than 15 years",":",""
"1992","Slovakia","From 15 to 19 years",":",""
"1992","Finland","Total","11,071",""
"1992","Finland","Less than 15 years",":",""
"1992","Finland","From 15 to 19 years",":",""
"1992","Sweden","Total","34,849",""
"1992","Sweden","Less than 15 years","140",""
"1992","Sweden","From 15 to 19 years","5,198",""
"1992","United Kingdom","Total","182,887",""
"1992","United Kingdom","Less than 15 years","978",""
"1992","United Kingdom","From 15 to 19 years","32,220",""
"1992","Iceland","Total","743",""
"1992","Iceland","Less than 15 years","0",""
"1992","Iceland","From 15 to 19 years","146",""
"1992","Norway","Total","15,164",""
"1992","Norway","Less than 15 years","29",""
"1992","Norway","From 15 to 19 years","2,692",""
"1992","Switzerland","Total",":",""
"1992","Switzerland","Less than 15 years",":",""
"1992","Switzerland","From 15 to 19 years",":",""
"1992","Former Yugoslav Republic of Macedonia, the","Total","19,855",""
"1992","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1992","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1992","Serbia","Total",":",""
"1992","Serbia","Less than 15 years",":",""
"1992","Serbia","From 15 to 19 years",":",""
"1992","Albania","Total","27,745",""
"1992","Albania","Less than 15 years",":",""
"1992","Albania","From 15 to 19 years",":",""
"1992","Armenia","Total",":",""
"1992","Armenia","Less than 15 years",":",""
"1992","Armenia","From 15 to 19 years",":",""
"1992","Azerbaijan","Total",":",""
"1992","Azerbaijan","Less than 15 years",":",""
"1992","Azerbaijan","From 15 to 19 years",":",""
"1993","Belgium","Total","10,721",""
"1993","Belgium","Less than 15 years",":",""
"1993","Belgium","From 15 to 19 years",":",""
"1993","Bulgaria","Total","106,863",""
"1993","Bulgaria","Less than 15 years",":",""
"1993","Bulgaria","From 15 to 19 years",":",""
"1993","Czech Republic","Total","70,634",""
"1993","Czech Republic","Less than 15 years",":",""
"1993","Czech Republic","From 15 to 19 years",":",""
"1993","Denmark","Total","18,687",""
"1993","Denmark","Less than 15 years",":",""
"1993","Denmark","From 15 to 19 years",":",""
"1993","Germany (until 1990 former territory of the FRG)","Total","111,236",""
"1993","Germany (until 1990 former territory of the FRG)","Less than 15 years","129",""
"1993","Germany (until 1990 former territory of the FRG)","From 15 to 19 years","6,816",""
"1993","Estonia","Total","25,587",""
"1993","Estonia","Less than 15 years",":",""
"1993","Estonia","From 15 to 19 years",":",""
"1993","Greece","Total","12,289",""
"1993","Greece","Less than 15 years","5",""
"1993","Greece","From 15 to 19 years","507",""
"1993","Spain","Total","45,503",""
"1993","Spain","Less than 15 years",":",""
"1993","Spain","From 15 to 19 years","6,203",""
"1993","France","Total","201,267",""
"1993","France","Less than 15 years",":",""
"1993","France","From 15 to 19 years","23,580",""
"1993","Croatia","Total","25,179",""
"1993","Croatia","Less than 15 years",":",""
"1993","Croatia","From 15 to 19 years",":",""
"1993","Italy","Total","147,674",""
"1993","Italy","Less than 15 years","79",""
"1993","Italy","From 15 to 19 years","11,890",""
"1993","Latvia","Total","31,352",""
"1993","Latvia","Less than 15 years",":",""
"1993","Latvia","From 15 to 19 years",":",""
"1993","Lithuania","Total","35,211",""
"1993","Lithuania","Less than 15 years",":",""
"1993","Lithuania","From 15 to 19 years",":",""
"1993","Hungary","Total","75,258",""
"1993","Hungary","Less than 15 years",":",""
"1993","Hungary","From 15 to 19 years",":",""
"1993","Netherlands","Total","19,804",""
"1993","Netherlands","Less than 15 years",":",""
"1993","Netherlands","From 15 to 19 years",":",""
"1993","Austria","Total",":",""
"1993","Austria","Less than 15 years",":",""
"1993","Austria","From 15 to 19 years",":",""
"1993","Poland","Total","1,208",""
"1993","Poland","Less than 15 years",":",""
"1993","Poland","From 15 to 19 years",":",""
"1993","Portugal","Total",":",""
"1993","Portugal","Less than 15 years",":",""
"1993","Portugal","From 15 to 19 years",":",""
"1993","Romania","Total","585,761",""
"1993","Romania","Less than 15 years",":",""
"1993","Romania","From 15 to 19 years",":",""
"1993","Slovenia","Total","12,154",""
"1993","Slovenia","Less than 15 years",":",""
"1993","Slovenia","From 15 to 19 years",":",""
"1993","Slovakia","Total","45,552",""
"1993","Slovakia","Less than 15 years",":",""
"1993","Slovakia","From 15 to 19 years",":",""
"1993","Finland","Total","10,342",""
"1993","Finland","Less than 15 years","17",""
"1993","Finland","From 15 to 19 years","1,513",""
"1993","Sweden","Total","34,169",""
"1993","Sweden","Less than 15 years","162",""
"1993","Sweden","From 15 to 19 years","4,677",""
"1993","United Kingdom","Total","179,780",""
"1993","United Kingdom","Less than 15 years",":",""
"1993","United Kingdom","From 15 to 19 years",":",""
"1993","Iceland","Total","827",""
"1993","Iceland","Less than 15 years",":",""
"1993","Iceland","From 15 to 19 years",":",""
"1993","Norway","Total","14,909",""
"1993","Norway","Less than 15 years",":",""
"1993","Norway","From 15 to 19 years",":",""
"1993","Switzerland","Total",":",""
"1993","Switzerland","Less than 15 years",":",""
"1993","Switzerland","From 15 to 19 years",":",""
"1993","Former Yugoslav Republic of Macedonia, the","Total","18,754",""
"1993","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1993","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1993","Serbia","Total",":",""
"1993","Serbia","Less than 15 years",":",""
"1993","Serbia","From 15 to 19 years",":",""
"1993","Albania","Total","33,441",""
"1993","Albania","Less than 15 years",":",""
"1993","Albania","From 15 to 19 years",":",""
"1993","Armenia","Total",":",""
"1993","Armenia","Less than 15 years",":",""
"1993","Armenia","From 15 to 19 years",":",""
"1993","Azerbaijan","Total",":",""
"1993","Azerbaijan","Less than 15 years",":",""
"1993","Azerbaijan","From 15 to 19 years",":",""
"1994","Belgium","Total","11,224",""
"1994","Belgium","Less than 15 years",":",""
"1994","Belgium","From 15 to 19 years",":",""
"1994","Bulgaria","Total","97,567",""
"1994","Bulgaria","Less than 15 years",":",""
"1994","Bulgaria","From 15 to 19 years",":",""
"1994","Czech Republic","Total","54,836",""
"1994","Czech Republic","Less than 15 years",":",""
"1994","Czech Republic","From 15 to 19 years",":",""
"1994","Denmark","Total","17,598",""
"1994","Denmark","Less than 15 years",":",""
"1994","Denmark","From 15 to 19 years","2,467",""
"1994","Germany (until 1990 former territory of the FRG)","Total","103,586",""
"1994","Germany (until 1990 former territory of the FRG)","Less than 15 years","177",""
"1994","Germany (until 1990 former territory of the FRG)","From 15 to 19 years","6,535",""
"1994","Estonia","Total","22,450",""
"1994","Estonia","Less than 15 years",":",""
"1994","Estonia","From 15 to 19 years",":",""
"1994","Greece","Total","12,608",""
"1994","Greece","Less than 15 years","9",""
"1994","Greece","From 15 to 19 years","473",""
"1994","Spain","Total","47,832",""
"1994","Spain","Less than 15 years",":",""
"1994","Spain","From 15 to 19 years","6,695",""
"1994","France","Total","200,012",""
"1994","France","Less than 15 years",":",""
"1994","France","From 15 to 19 years","23,394",""
"1994","Croatia","Total","19,673",""
"1994","Croatia","Less than 15 years",":",""
"1994","Croatia","From 15 to 19 years",":",""
"1994","Italy","Total","138,952",""
"1994","Italy","Less than 15 years",":",""
"1994","Italy","From 15 to 19 years","10,932",""
"1994","Latvia","Total","26,795",""
"1994","Latvia","Less than 15 years",":",""
"1994","Latvia","From 15 to 19 years",":",""
"1994","Lithuania","Total","30,355",""
"1994","Lithuania","Less than 15 years",":",""
"1994","Lithuania","From 15 to 19 years",":",""
"1994","Hungary","Total","74,491",""
"1994","Hungary","Less than 15 years",":",""
"1994","Hungary","From 15 to 19 years",":",""
"1994","Netherlands","Total","20,811",""
"1994","Netherlands","Less than 15 years",":",""
"1994","Netherlands","From 15 to 19 years",":",""
"1994","Austria","Total",":",""
"1994","Austria","Less than 15 years",":",""
"1994","Austria","From 15 to 19 years",":",""
"1994","Poland","Total","782",""
"1994","Poland","Less than 15 years",":",""
"1994","Poland","From 15 to 19 years",":",""
"1994","Portugal","Total",":",""
"1994","Portugal","Less than 15 years",":",""
"1994","Portugal","From 15 to 19 years",":",""
"1994","Romania","Total","530,191",""
"1994","Romania","Less than 15 years",":",""
"1994","Romania","From 15 to 19 years",":",""
"1994","Slovenia","Total","11,324",""
"1994","Slovenia","Less than 15 years",":",""
"1994","Slovenia","From 15 to 19 years",":",""
"1994","Slovakia","Total","41,264",""
"1994","Slovakia","Less than 15 years",":",""
"1994","Slovakia","From 15 to 19 years",":",""
"1994","Finland","Total","10,013",""
"1994","Finland","Less than 15 years",":",""
"1994","Finland","From 15 to 19 years",":",""
"1994","Sweden","Total","32,293",""
"1994","Sweden","Less than 15 years","127",""
"1994","Sweden","From 15 to 19 years","4,350",""
"1994","United Kingdom","Total","178,268",""
"1994","United Kingdom","Less than 15 years",":",""
"1994","United Kingdom","From 15 to 19 years",":",""
"1994","Iceland","Total","775",""
"1994","Iceland","Less than 15 years",":",""
"1994","Iceland","From 15 to 19 years",":",""
"1994","Norway","Total","14,533",""
"1994","Norway","Less than 15 years",":",""
"1994","Norway","From 15 to 19 years",":",""
"1994","Switzerland","Total",":",""
"1994","Switzerland","Less than 15 years",":",""
"1994","Switzerland","From 15 to 19 years",":",""
"1994","Former Yugoslav Republic of Macedonia, the","Total","16,480",""
"1994","Former Yugoslav Republic of Macedonia, the","Less than 15 years",":",""
"1994","Former Yugoslav Republic of Macedonia, the","From 15 to 19 years",":",""
"1994","Serbia","Total",":",""
"1994","Serbia","Less than 15 years",":",""
"1994","Serbia","From 15 to 19 years",":",""
"1994","Albania","Total","31,292",""
"1994","Albania","Less than 15 years",":",""
"1994","Albania","From 15 to 19 years",":",""
"1994","Armenia","Total",":",""
"1994","Armenia","Less than 15 years",":",""
"1994","Armenia","From 15 to 19 years",":",""
"1994","Azerbaijan","Total",":",""
"1994","Azerbaijan","Less than 15 years",":",""
"1994","Azerbaijan","From 15 to 19 years",":",""
"1995","Belgium","Total",":",""
