TIME,GEO,AGE,Value,Flag and Footnotes
1985,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1985,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1985,Germany (including former GDR),Total,531085,
1985,Germany (including former GDR),From 10 to 14 years,:,
1985,Germany (including former GDR),From 15 to 19 years,:,
1985,Estonia,Total,23630,
1985,Estonia,From 10 to 14 years,:,
1985,Estonia,From 15 to 19 years,:,
1985,Ireland,Total,62388,
1985,Ireland,From 10 to 14 years,:,
1985,Ireland,From 15 to 19 years,:,
1985,Greece,Total,116481,
1985,Greece,From 10 to 14 years,:,
1985,Greece,From 15 to 19 years,:,
1985,Spain,Total,456298,
1985,Spain,From 10 to 14 years,:,
1985,Spain,From 15 to 19 years,:,
1985,France,Total,:,
1985,France,From 10 to 14 years,:,
1985,France,From 15 to 19 years,:,
1985,France (metropolitan),Total,617939,
1985,France (metropolitan),From 10 to 14 years,:,
1985,France (metropolitan),From 15 to 19 years,:,
1985,Croatia,Total,:,
1985,Croatia,From 10 to 14 years,:,
1985,Croatia,From 15 to 19 years,:,
1985,Italy,Total,577345,
1985,Italy,From 10 to 14 years,:,
1985,Italy,From 15 to 19 years,:,
1985,Cyprus,Total,10568,
1985,Cyprus,From 10 to 14 years,:,
1985,Cyprus,From 15 to 19 years,:,
1985,Latvia,Total,39751,
1985,Latvia,From 10 to 14 years,0,
1985,Latvia,From 15 to 19 years,3498,
1985,Lithuania,Total,58454,
1985,Lithuania,From 10 to 14 years,:,
1985,Lithuania,From 15 to 19 years,:,
1985,Luxembourg,Total,3748,
1985,Luxembourg,From 10 to 14 years,:,
1985,Luxembourg,From 15 to 19 years,:,
1985,Hungary,Total,130200,
1985,Hungary,From 10 to 14 years,:,
1985,Hungary,From 15 to 19 years,:,
1985,Malta,Total,:,
1985,Malta,From 10 to 14 years,:,
1985,Malta,From 15 to 19 years,:,
1985,Netherlands,Total,178136,
1985,Netherlands,From 10 to 14 years,5,
1985,Netherlands,From 15 to 19 years,2983,
1985,Austria,Total,87440,
1985,Austria,From 10 to 14 years,8,
1985,Austria,From 15 to 19 years,5584,
1985,Poland,Total,680091,
1985,Poland,From 10 to 14 years,:,
1985,Poland,From 15 to 19 years,:,
1985,Portugal,Total,:,
1985,Portugal,From 10 to 14 years,:,
1985,Portugal,From 15 to 19 years,:,
1985,Romania,Total,358797,
1985,Romania,From 10 to 14 years,:,
1985,Romania,From 15 to 19 years,:,
1985,Slovenia,Total,25933,
1985,Slovenia,From 10 to 14 years,:,
1985,Slovenia,From 15 to 19 years,:,
1985,Slovakia,Total,90155,
1985,Slovakia,From 10 to 14 years,:,
1985,Slovakia,From 15 to 19 years,:,
1985,Finland,Total,62674,
1985,Finland,From 10 to 14 years,:,
1985,Finland,From 15 to 19 years,:,
1985,Sweden,Total,:,
1985,Sweden,From 10 to 14 years,:,
1985,Sweden,From 15 to 19 years,:,
1985,United Kingdom,Total,608921,
1985,United Kingdom,From 10 to 14 years,:,
1985,United Kingdom,From 15 to 19 years,:,
1985,Iceland,Total,3856,
1985,Iceland,From 10 to 14 years,:,
1985,Iceland,From 15 to 19 years,:,
1985,Norway,Total,51134,
1985,Norway,From 10 to 14 years,:,
1985,Norway,From 15 to 19 years,:,
1985,Switzerland,Total,70483,
1985,Switzerland,From 10 to 14 years,:,
1985,Switzerland,From 15 to 19 years,:,
1985,Montenegro,Total,:,
1985,Montenegro,From 10 to 14 years,:,
1985,Montenegro,From 15 to 19 years,:,
1985,"Former Yugoslav Republic of Macedonia, the",Total,38234,
1985,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1985,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1985,Serbia,Total,:,
1985,Serbia,From 10 to 14 years,:,
1985,Serbia,From 15 to 19 years,:,
1985,Albania,Total,77535,
1985,Albania,From 10 to 14 years,:,
1985,Albania,From 15 to 19 years,:,
1985,Belarus,Total,:,
1985,Belarus,From 10 to 14 years,:,
1985,Belarus,From 15 to 19 years,:,
1985,Bosnia and Herzegovina,Total,:,
1985,Bosnia and Herzegovina,From 10 to 14 years,:,
1985,Bosnia and Herzegovina,From 15 to 19 years,:,
1985,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1985,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1985,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1985,Moldova,Total,:,
1985,Moldova,From 10 to 14 years,:,
1985,Moldova,From 15 to 19 years,:,
1985,San Marino,Total,:,
1985,San Marino,From 10 to 14 years,:,
1985,San Marino,From 15 to 19 years,:,
1985,Ukraine,Total,:,
1985,Ukraine,From 10 to 14 years,:,
1985,Ukraine,From 15 to 19 years,:,
1985,Armenia,Total,:,
1985,Armenia,From 10 to 14 years,:,
1985,Armenia,From 15 to 19 years,:,
1985,Azerbaijan,Total,:,
1985,Azerbaijan,From 10 to 14 years,:,
1985,Azerbaijan,From 15 to 19 years,:,
1985,Georgia,Total,:,
1985,Georgia,From 10 to 14 years,:,
1985,Georgia,From 15 to 19 years,:,
1986,Belgium,Total,:,
1986,Belgium,From 10 to 14 years,:,
1986,Belgium,From 15 to 19 years,:,
1986,Bulgaria,Total,120078,
1986,Bulgaria,From 10 to 14 years,:,
1986,Bulgaria,From 15 to 19 years,:,
1986,Czech Republic,Total,133356,
1986,Czech Republic,From 10 to 14 years,:,
1986,Czech Republic,From 15 to 19 years,:,
1986,Denmark,Total,55312,
1986,Denmark,From 10 to 14 years,:,
1986,Denmark,From 15 to 19 years,:,
1986,Germany (until 1990 former territory of the FRG),Total,:,
1986,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1986,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1986,Germany (including former GDR),Total,:,
1986,Germany (including former GDR),From 10 to 14 years,:,
1986,Germany (including former GDR),From 15 to 19 years,:,
1986,Estonia,Total,24106,
1986,Estonia,From 10 to 14 years,:,
1986,Estonia,From 15 to 19 years,:,
1986,Ireland,Total,:,
1986,Ireland,From 10 to 14 years,:,
1986,Ireland,From 15 to 19 years,:,
1986,Greece,Total,:,
1986,Greece,From 10 to 14 years,:,
1986,Greece,From 15 to 19 years,:,
1986,Spain,Total,438750,
1986,Spain,From 10 to 14 years,:,
1986,Spain,From 15 to 19 years,:,
1986,France,Total,:,
1986,France,From 10 to 14 years,:,
1986,France,From 15 to 19 years,:,
1986,France (metropolitan),Total,:,
1986,France (metropolitan),From 10 to 14 years,:,
1986,France (metropolitan),From 15 to 19 years,:,
1986,Croatia,Total,:,
1986,Croatia,From 10 to 14 years,:,
1986,Croatia,From 15 to 19 years,:,
1986,Italy,Total,555445,
1986,Italy,From 10 to 14 years,:,
1986,Italy,From 15 to 19 years,:,
1986,Cyprus,Total,10691,
1986,Cyprus,From 10 to 14 years,:,
1986,Cyprus,From 15 to 19 years,:,
1986,Latvia,Total,41960,
1986,Latvia,From 10 to 14 years,0,
1986,Latvia,From 15 to 19 years,3754,
1986,Lithuania,Total,59705,
1986,Lithuania,From 10 to 14 years,:,
1986,Lithuania,From 15 to 19 years,:,
1986,Luxembourg,Total,:,
1986,Luxembourg,From 10 to 14 years,:,
1986,Luxembourg,From 15 to 19 years,:,
1986,Hungary,Total,128204,
1986,Hungary,From 10 to 14 years,:,
1986,Hungary,From 15 to 19 years,:,
1986,Malta,Total,:,
1986,Malta,From 10 to 14 years,:,
1986,Malta,From 15 to 19 years,:,
1986,Netherlands,Total,184513,
1986,Netherlands,From 10 to 14 years,9,
1986,Netherlands,From 15 to 19 years,3035,
1986,Austria,Total,86964,
1986,Austria,From 10 to 14 years,7,
1986,Austria,From 15 to 19 years,5215,
1986,Poland,Total,637213,
1986,Poland,From 10 to 14 years,:,
1986,Poland,From 15 to 19 years,:,
1986,Portugal,Total,:,
1986,Portugal,From 10 to 14 years,:,
1986,Portugal,From 15 to 19 years,:,
1986,Romania,Total,376896,
1986,Romania,From 10 to 14 years,:,
1986,Romania,From 15 to 19 years,:,
1986,Slovenia,Total,25570,
1986,Slovenia,From 10 to 14 years,:,
1986,Slovenia,From 15 to 19 years,:,
1986,Slovakia,Total,87138,
1986,Slovakia,From 10 to 14 years,:,
1986,Slovakia,From 15 to 19 years,:,
1986,Finland,Total,60505,
1986,Finland,From 10 to 14 years,:,
1986,Finland,From 15 to 19 years,:,
1986,Sweden,Total,:,
1986,Sweden,From 10 to 14 years,:,
1986,Sweden,From 15 to 19 years,:,
1986,United Kingdom,Total,596510,
1986,United Kingdom,From 10 to 14 years,:,
1986,United Kingdom,From 15 to 19 years,:,
1986,Iceland,Total,3881,
1986,Iceland,From 10 to 14 years,:,
1986,Iceland,From 15 to 19 years,:,
1986,Norway,Total,52514,
1986,Norway,From 10 to 14 years,:,
1986,Norway,From 15 to 19 years,:,
1986,Switzerland,Total,71989,
1986,Switzerland,From 10 to 14 years,:,
1986,Switzerland,From 15 to 19 years,:,
1986,Montenegro,Total,:,
1986,Montenegro,From 10 to 14 years,:,
1986,Montenegro,From 15 to 19 years,:,
1986,"Former Yugoslav Republic of Macedonia, the",Total,38572,
1986,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1986,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1986,Serbia,Total,:,
1986,Serbia,From 10 to 14 years,:,
1986,Serbia,From 15 to 19 years,:,
1986,Albania,Total,76435,
1986,Albania,From 10 to 14 years,:,
1986,Albania,From 15 to 19 years,:,
1986,Belarus,Total,:,
1986,Belarus,From 10 to 14 years,:,
1986,Belarus,From 15 to 19 years,:,
1986,Bosnia and Herzegovina,Total,:,
1986,Bosnia and Herzegovina,From 10 to 14 years,:,
1986,Bosnia and Herzegovina,From 15 to 19 years,:,
1986,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1986,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1986,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1986,Moldova,Total,:,
1986,Moldova,From 10 to 14 years,:,
1986,Moldova,From 15 to 19 years,:,
1986,San Marino,Total,:,
1986,San Marino,From 10 to 14 years,:,
1986,San Marino,From 15 to 19 years,:,
1986,Ukraine,Total,:,
1986,Ukraine,From 10 to 14 years,:,
1986,Ukraine,From 15 to 19 years,:,
1986,Armenia,Total,:,
1986,Armenia,From 10 to 14 years,:,
1986,Armenia,From 15 to 19 years,:,
1986,Azerbaijan,Total,:,
1986,Azerbaijan,From 10 to 14 years,:,
1986,Azerbaijan,From 15 to 19 years,:,
1986,Georgia,Total,:,
1986,Georgia,From 10 to 14 years,:,
1986,Georgia,From 15 to 19 years,:,
1987,Belgium,Total,106612,
1987,Belgium,From 10 to 14 years,:,
1987,Belgium,From 15 to 19 years,:,
1987,Bulgaria,Total,116672,
1987,Bulgaria,From 10 to 14 years,:,
1987,Bulgaria,From 15 to 19 years,:,
1987,Czech Republic,Total,130921,
1987,Czech Republic,From 10 to 14 years,:,
1987,Czech Republic,From 15 to 19 years,:,
1987,Denmark,Total,56221,
1987,Denmark,From 10 to 14 years,:,
1987,Denmark,From 15 to 19 years,:,
1987,Germany (until 1990 former territory of the FRG),Total,:,
1987,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1987,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1987,Germany (including former GDR),Total,579652,
1987,Germany (including former GDR),From 10 to 14 years,:,
1987,Germany (including former GDR),From 15 to 19 years,:,
1987,Estonia,Total,25086,
1987,Estonia,From 10 to 14 years,:,
1987,Estonia,From 15 to 19 years,:,
1987,Ireland,Total,58433,
1987,Ireland,From 10 to 14 years,:,
1987,Ireland,From 15 to 19 years,:,
1987,Greece,Total,106392,
1987,Greece,From 10 to 14 years,:,
1987,Greece,From 15 to 19 years,:,
1987,Spain,Total,426782,
1987,Spain,From 10 to 14 years,:,
1987,Spain,From 15 to 19 years,:,
1987,France,Total,:,
1987,France,From 10 to 14 years,:,
1987,France,From 15 to 19 years,:,
1987,France (metropolitan),Total,582902,
1987,France (metropolitan),From 10 to 14 years,:,
1987,France (metropolitan),From 15 to 19 years,:,
1987,Croatia,Total,:,
1987,Croatia,From 10 to 14 years,:,
1987,Croatia,From 15 to 19 years,:,
1987,Italy,Total,551539,
1987,Italy,From 10 to 14 years,:,
1987,Italy,From 15 to 19 years,:,
1987,Cyprus,Total,10337,
1987,Cyprus,From 10 to 14 years,:,
1987,Cyprus,From 15 to 19 years,:,
1987,Latvia,Total,42135,
1987,Latvia,From 10 to 14 years,0,
1987,Latvia,From 15 to 19 years,3820,
1987,Lithuania,Total,59360,
1987,Lithuania,From 10 to 14 years,:,
1987,Lithuania,From 15 to 19 years,:,
1987,Luxembourg,Total,3771,
1987,Luxembourg,From 10 to 14 years,:,
1987,Luxembourg,From 15 to 19 years,:,
1987,Hungary,Total,125840,
1987,Hungary,From 10 to 14 years,:,
1987,Hungary,From 15 to 19 years,:,
1987,Malta,Total,:,
1987,Malta,From 10 to 14 years,:,
1987,Malta,From 15 to 19 years,:,
1987,Netherlands,Total,186667,
1987,Netherlands,From 10 to 14 years,6,
1987,Netherlands,From 15 to 19 years,3051,
1987,Austria,Total,86503,
1987,Austria,From 10 to 14 years,9,
1987,Austria,From 15 to 19 years,4716,
1987,Poland,Total,607790,
1987,Poland,From 10 to 14 years,:,
1987,Poland,From 15 to 19 years,:,
1987,Portugal,Total,:,
1987,Portugal,From 10 to 14 years,:,
1987,Portugal,From 15 to 19 years,:,
1987,Romania,Total,383199,
1987,Romania,From 10 to 14 years,:,
1987,Romania,From 15 to 19 years,:,
1987,Slovenia,Total,25592,
1987,Slovenia,From 10 to 14 years,:,
1987,Slovenia,From 15 to 19 years,:,
1987,Slovakia,Total,84006,
1987,Slovakia,From 10 to 14 years,:,
1987,Slovakia,From 15 to 19 years,:,
1987,Finland,Total,59657,
1987,Finland,From 10 to 14 years,:,
1987,Finland,From 15 to 19 years,:,
1987,Sweden,Total,:,
1987,Sweden,From 10 to 14 years,:,
1987,Sweden,From 15 to 19 years,:,
1987,United Kingdom,Total,598085,
1987,United Kingdom,From 10 to 14 years,:,
1987,United Kingdom,From 15 to 19 years,:,
1987,Iceland,Total,4193,
1987,Iceland,From 10 to 14 years,:,
1987,Iceland,From 15 to 19 years,:,
1987,Norway,Total,54027,
1987,Norway,From 10 to 14 years,:,
1987,Norway,From 15 to 19 years,:,
1987,Switzerland,Total,72026,
1987,Switzerland,From 10 to 14 years,:,
1987,Switzerland,From 15 to 19 years,:,
1987,Montenegro,Total,:,
1987,Montenegro,From 10 to 14 years,:,
1987,Montenegro,From 15 to 19 years,:,
1987,"Former Yugoslav Republic of Macedonia, the",Total,37879,
1987,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1987,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1987,Serbia,Total,:,
1987,Serbia,From 10 to 14 years,:,
1987,Serbia,From 15 to 19 years,:,
1987,Albania,Total,79696,
1987,Albania,From 10 to 14 years,:,
1987,Albania,From 15 to 19 years,:,
1987,Belarus,Total,:,
1987,Belarus,From 10 to 14 years,:,
1987,Belarus,From 15 to 19 years,:,
1987,Bosnia and Herzegovina,Total,:,
1987,Bosnia and Herzegovina,From 10 to 14 years,:,
1987,Bosnia and Herzegovina,From 15 to 19 years,:,
1987,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1987,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1987,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1987,Moldova,Total,:,
1987,Moldova,From 10 to 14 years,:,
1987,Moldova,From 15 to 19 years,:,
1987,San Marino,Total,:,
1987,San Marino,From 10 to 14 years,:,
1987,San Marino,From 15 to 19 years,:,
1987,Ukraine,Total,:,
1987,Ukraine,From 10 to 14 years,:,
1987,Ukraine,From 15 to 19 years,:,
1987,Armenia,Total,:,
1987,Armenia,From 10 to 14 years,:,
1987,Armenia,From 15 to 19 years,:,
1987,Azerbaijan,Total,:,
1987,Azerbaijan,From 10 to 14 years,:,
1987,Azerbaijan,From 15 to 19 years,:,
1987,Georgia,Total,:,
1987,Georgia,From 10 to 14 years,:,
1987,Georgia,From 15 to 19 years,:,
1988,Belgium,Total,106995,
1988,Belgium,From 10 to 14 years,:,
1988,Belgium,From 15 to 19 years,:,
1988,Bulgaria,Total,117440,
1988,Bulgaria,From 10 to 14 years,:,
1988,Bulgaria,From 15 to 19 years,:,
1988,Czech Republic,Total,132667,
1988,Czech Republic,From 10 to 14 years,:,
1988,Czech Republic,From 15 to 19 years,:,
1988,Denmark,Total,58844,
1988,Denmark,From 10 to 14 years,:,
1988,Denmark,From 15 to 19 years,:,
1988,Germany (until 1990 former territory of the FRG),Total,:,
1988,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1988,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1988,Germany (including former GDR),Total,609302,
1988,Germany (including former GDR),From 10 to 14 years,:,
1988,Germany (including former GDR),From 15 to 19 years,:,
1988,Estonia,Total,25060,
1988,Estonia,From 10 to 14 years,:,
1988,Estonia,From 15 to 19 years,:,
1988,Ireland,Total,54600,
1988,Ireland,From 10 to 14 years,:,
1988,Ireland,From 15 to 19 years,:,
1988,Greece,Total,107505,
1988,Greece,From 10 to 14 years,:,
1988,Greece,From 15 to 19 years,:,
1988,Spain,Total,418919,
1988,Spain,From 10 to 14 years,:,
1988,Spain,From 15 to 19 years,:,
1988,France,Total,:,
1988,France,From 10 to 14 years,:,
1988,France,From 15 to 19 years,:,
1988,France (metropolitan),Total,568202,
1988,France (metropolitan),From 10 to 14 years,:,
1988,France (metropolitan),From 15 to 19 years,:,
1988,Croatia,Total,:,
1988,Croatia,From 10 to 14 years,:,
1988,Croatia,From 15 to 19 years,:,
1988,Italy,Total,569698,
1988,Italy,From 10 to 14 years,:,
1988,Italy,From 15 to 19 years,:,
1988,Cyprus,Total,10752,
1988,Cyprus,From 10 to 14 years,:,
1988,Cyprus,From 15 to 19 years,:,
1988,Latvia,Total,41275,
1988,Latvia,From 10 to 14 years,0,
1988,Latvia,From 15 to 19 years,3939,
1988,Lithuania,Total,56727,
1988,Lithuania,From 10 to 14 years,:,
1988,Lithuania,From 15 to 19 years,:,
1988,Luxembourg,Total,4047,
1988,Luxembourg,From 10 to 14 years,:,
1988,Luxembourg,From 15 to 19 years,:,
1988,Hungary,Total,124296,
1988,Hungary,From 10 to 14 years,:,
1988,Hungary,From 15 to 19 years,:,
1988,Malta,Total,:,
1988,Malta,From 10 to 14 years,:,
1988,Malta,From 15 to 19 years,:,
1988,Netherlands,Total,186647,
1988,Netherlands,From 10 to 14 years,5,
1988,Netherlands,From 15 to 19 years,3166,
1988,Austria,Total,88052,
1988,Austria,From 10 to 14 years,8,
1988,Austria,From 15 to 19 years,4452,
1988,Poland,Total,589938,
1988,Poland,From 10 to 14 years,:,
1988,Poland,From 15 to 19 years,:,
1988,Portugal,Total,:,
1988,Portugal,From 10 to 14 years,:,
1988,Portugal,From 15 to 19 years,:,
1988,Romania,Total,380043,
1988,Romania,From 10 to 14 years,:,
1988,Romania,From 15 to 19 years,:,
1988,Slovenia,Total,25209,
1988,Slovenia,From 10 to 14 years,:,
1988,Slovenia,From 15 to 19 years,:,
1988,Slovakia,Total,83242,
1988,Slovakia,From 10 to 14 years,:,
1988,Slovakia,From 15 to 19 years,:,
1988,Finland,Total,62889,
1988,Finland,From 10 to 14 years,:,
1988,Finland,From 15 to 19 years,:,
1988,Sweden,Total,:,
1988,Sweden,From 10 to 14 years,:,
1988,Sweden,From 15 to 19 years,:,
1988,United Kingdom,Total,589516,
1988,United Kingdom,From 10 to 14 years,:,
1988,United Kingdom,From 15 to 19 years,:,
1988,Iceland,Total,4673,
1988,Iceland,From 10 to 14 years,:,
1988,Iceland,From 15 to 19 years,:,
1988,Norway,Total,57526,
1988,Norway,From 10 to 14 years,:,
1988,Norway,From 15 to 19 years,:,
1988,Switzerland,Total,75456,
1988,Switzerland,From 10 to 14 years,:,
1988,Switzerland,From 15 to 19 years,:,
1988,Montenegro,Total,:,
1988,Montenegro,From 10 to 14 years,:,
1988,Montenegro,From 15 to 19 years,:,
1988,"Former Yugoslav Republic of Macedonia, the",Total,35927,
1988,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1988,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1988,Serbia,Total,:,
1988,Serbia,From 10 to 14 years,:,
1988,Serbia,From 15 to 19 years,:,
1988,Albania,Total,80241,
1988,Albania,From 10 to 14 years,:,
1988,Albania,From 15 to 19 years,:,
1988,Belarus,Total,:,
1988,Belarus,From 10 to 14 years,:,
1988,Belarus,From 15 to 19 years,:,
1988,Bosnia and Herzegovina,Total,:,
1988,Bosnia and Herzegovina,From 10 to 14 years,:,
1988,Bosnia and Herzegovina,From 15 to 19 years,:,
1988,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1988,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1988,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1988,Moldova,Total,:,
1988,Moldova,From 10 to 14 years,:,
1988,Moldova,From 15 to 19 years,:,
1988,San Marino,Total,:,
1988,San Marino,From 10 to 14 years,:,
1988,San Marino,From 15 to 19 years,:,
1988,Ukraine,Total,:,
1988,Ukraine,From 10 to 14 years,:,
1988,Ukraine,From 15 to 19 years,:,
1988,Armenia,Total,:,
1988,Armenia,From 10 to 14 years,:,
1988,Armenia,From 15 to 19 years,:,
1988,Azerbaijan,Total,:,
1988,Azerbaijan,From 10 to 14 years,:,
1988,Azerbaijan,From 15 to 19 years,:,
1988,Georgia,Total,:,
1988,Georgia,From 10 to 14 years,:,
1988,Georgia,From 15 to 19 years,:,
1989,Belgium,Total,107223,
1989,Belgium,From 10 to 14 years,3,
1989,Belgium,From 15 to 19 years,1609,
1989,Bulgaria,Total,112289,
1989,Bulgaria,From 10 to 14 years,:,
1989,Bulgaria,From 15 to 19 years,:,
1989,Czech Republic,Total,128356,
1989,Czech Republic,From 10 to 14 years,:,
1989,Czech Republic,From 15 to 19 years,:,
1989,Denmark,Total,61295,
1989,Denmark,From 10 to 14 years,:,
1989,Denmark,From 15 to 19 years,:,
1989,Germany (until 1990 former territory of the FRG),Total,:,
1989,Germany (until 1990 former territory of the FRG),From 10 to 14 years,:,
1989,Germany (until 1990 former territory of the FRG),From 15 to 19 years,:,
1989,Germany (including former GDR),Total,611869,
1989,Germany (including former GDR),From 10 to 14 years,:,
1989,Germany (including former GDR),From 15 to 19 years,:,
1989,Estonia,Total,24318,
1989,Estonia,From 10 to 14 years,3,
1989,Estonia,From 15 to 19 years,2104,
1989,Ireland,Total,52018,
1989,Ireland,From 10 to 14 years,:,
1989,Ireland,From 15 to 19 years,:,
1989,Greece,Total,101657,
1989,Greece,From 10 to 14 years,:,
1989,Greece,From 15 to 19 years,:,
1989,Spain,Total,408434,
1989,Spain,From 10 to 14 years,93,
1989,Spain,From 15 to 19 years,16473,
1989,France,Total,:,
1989,France,From 10 to 14 years,:,
1989,France,From 15 to 19 years,:,
1989,France (metropolitan),Total,549410,
1989,France (metropolitan),From 10 to 14 years,:,
1989,France (metropolitan),From 15 to 19 years,:,
1989,Croatia,Total,:,
1989,Croatia,From 10 to 14 years,:,
1989,Croatia,From 15 to 19 years,:,
1989,Italy,Total,560688,
1989,Italy,From 10 to 14 years,:,
1989,Italy,From 15 to 19 years,:,
1989,Cyprus,Total,10273,
1989,Cyprus,From 10 to 14 years,:,
1989,Cyprus,From 15 to 19 years,:,
1989,Latvia,Total,38922,
1989,Latvia,From 10 to 14 years,0,
1989,Latvia,From 15 to 19 years,3991,
1989,Lithuania,Total,55782,
1989,Lithuania,From 10 to 14 years,:,
1989,Lithuania,From 15 to 19 years,:,
1989,Luxembourg,Total,4113,
1989,Luxembourg,From 10 to 14 years,:,
1989,Luxembourg,From 15 to 19 years,:,
1989,Hungary,Total,123304,
1989,Hungary,From 10 to 14 years,:,
1989,Hungary,From 15 to 19 years,:,
1989,Malta,Total,:,
1989,Malta,From 10 to 14 years,:,
1989,Malta,From 15 to 19 years,:,
1989,Netherlands,Total,188979,
1989,Netherlands,From 10 to 14 years,7,
1989,Netherlands,From 15 to 19 years,3164,
1989,Austria,Total,88759,
1989,Austria,From 10 to 14 years,8,
1989,Austria,From 15 to 19 years,4186,
1989,Poland,Total,564431,
1989,Poland,From 10 to 14 years,:,
1989,Poland,From 15 to 19 years,:,
1989,Portugal,Total,:,
1989,Portugal,From 10 to 14 years,:,
1989,Portugal,From 15 to 19 years,:,
1989,Romania,Total,369544,
1989,Romania,From 10 to 14 years,:,
1989,Romania,From 15 to 19 years,:,
1989,Slovenia,Total,23447,
1989,Slovenia,From 10 to 14 years,:,
1989,Slovenia,From 15 to 19 years,:,
1989,Slovakia,Total,80116,
1989,Slovakia,From 10 to 14 years,:,
1989,Slovakia,From 15 to 19 years,:,
1989,Finland,Total,63253,
1989,Finland,From 10 to 14 years,:,
1989,Finland,From 15 to 19 years,:,
1989,Sweden,Total,:,
1989,Sweden,From 10 to 14 years,:,
1989,Sweden,From 15 to 19 years,:,
1989,United Kingdom,Total,570593,
1989,United Kingdom,From 10 to 14 years,:,
1989,United Kingdom,From 15 to 19 years,:,
1989,Iceland,Total,4560,
1989,Iceland,From 10 to 14 years,:,
1989,Iceland,From 15 to 19 years,:,
1989,Norway,Total,59303,
1989,Norway,From 10 to 14 years,:,
1989,Norway,From 15 to 19 years,:,
1989,Switzerland,Total,76376,
1989,Switzerland,From 10 to 14 years,:,
1989,Switzerland,From 15 to 19 years,:,
1989,Montenegro,Total,:,
1989,Montenegro,From 10 to 14 years,:,
1989,Montenegro,From 15 to 19 years,:,
1989,"Former Yugoslav Republic of Macedonia, the",Total,35401,
1989,"Former Yugoslav Republic of Macedonia, the",From 10 to 14 years,:,
1989,"Former Yugoslav Republic of Macedonia, the",From 15 to 19 years,:,
1989,Serbia,Total,:,
1989,Serbia,From 10 to 14 years,:,
1989,Serbia,From 15 to 19 years,:,
1989,Albania,Total,78862,
1989,Albania,From 10 to 14 years,:,
1989,Albania,From 15 to 19 years,:,
1989,Belarus,Total,:,
1989,Belarus,From 10 to 14 years,:,
1989,Belarus,From 15 to 19 years,:,
1989,Bosnia and Herzegovina,Total,:,
1989,Bosnia and Herzegovina,From 10 to 14 years,:,
1989,Bosnia and Herzegovina,From 15 to 19 years,:,
1989,Kosovo (under United Nations Security Council Resolution 1244/99),Total,:,
1989,Kosovo (under United Nations Security Council Resolution 1244/99),From 10 to 14 years,:,
1989,Kosovo (under United Nations Security Council Resolution 1244/99),From 15 to 19 years,:,
1989,Moldova,Total,:,
1989,Moldova,From 10 to 14 years,:,
1989,Moldova,From 15 to 19 years,:,
1989,San Marino,Total,:,
1989,San Marino,From 10 to 14 years,:,
1989,San Marino,From 15 to 19 years,:,
1989,Ukraine,Total,:,
1989,Ukraine,From 10 to 14 years,:,
1989,Ukraine,From 15 to 19 years,:,
1989,Armenia,Total,:,
1989,Armenia,From 10 to 14 years,:,
1989,Armenia,From 15 to 19 years,:,
1989,Azerbaijan,Total,:,
1989,Azerbaijan,From 10 to 14 years,:,
1989,Azerbaijan,From 15 to 19 years,:,
1989,Georgia,Total,:,
1989,Georgia,From 10 to 14 years,:,
1989,Georgia,From 15 to 19 years,:,
1990,Belgium,Total,109403,
1990,Belgium,From 10 to 14 years,0,
1990,Belgium,From 15 to 19 years,1603,
1990,Bulgaria,Total,:,
1990,Bulgaria,From 10 to 14 years,:,
1990,Bulgaria,From 15 to 19 years,:,
1990,Czech Republic,Total,:,
